// prelude

2025-05-17 22:52:34,-25.457989063133,-144.18741438977,426.63798884713,27556.974572038,daylight
2025-05-17 23:45:56,4.7065624794093,40.544429992931,417.24993995011,27586.662896676,eclipsed


// unused

2025-05-25 00:30:02,-2.1239733416958,-6.8387754474829,416.27019413269,27587.234908925,eclipsed
2025-05-25 01:00:01,-43.56008497448,115.40305186076,432.0929906761,27545.342016335,daylight
2025-05-25 01:30:02,40.2296584118,-162.00832085747,419.88813643818,27592.097006846,daylight
2025-05-25 02:00:02,6.5422601112268,-36.562408469876,415.15211964675,27592.184849584,eclipsed
2025-05-25 02:30:01,-48.437939310483,78.400927845774,433.85066964205,27542.091850695,daylight
2025-05-25 03:00:01,33.230331064013,164.41727686879,418.71535000952,27591.196735452,daylight
2025-05-25 03:30:02,15.10784610893,-66.523771911163,414.89767975131,27595.673534839,eclipsed
2025-05-25 04:00:02,-51.264280966586,39.223497324228,434.70352013356,27540.792019412,daylight
2025-05-25 04:30:02,25.543615294691,132.59551247247,417.71289938222,27589.72374279,daylight
2025-05-25 05:00:03,23.377545844036,-97.02325318599,415.39903546009,27597.725607315,eclipsed
2025-05-25 05:30:02,-51.615040142572,-1.1904929870944,434.5364082582,27541.611610438,eclipsed
2025-05-25 06:00:01,17.277473981557,101.80235814816,417.1208339395,27587.374314923,daylight
2025-05-25 06:30:02,31.307665622502,-128.60063984626,416.47195610279,27598.548740045,eclipsed
2025-05-25 07:00:03,-49.4243955685,-40.81765709288,433.34433055018,27544.530801761,eclipsed
2025-05-25 07:30:02,7.8509377196382,70.990750641204,418.63250182365,27580.741138897,daylight
2025-05-25 08:00:01,39.311455399617,-162.991452689,419.44616228984,27595.511432987,daylight
2025-05-25 08:30:01,-44.33511804455,-80.209943100433,432.45070285305,27546.851223084,eclipsed
2025-05-25 09:00:02,-0.87305866333793,41.20099921241,419.59851026026,27575.942299318,daylight
2025-05-25 09:30:01,45.320901056389,161.51650683386,420.87626087994,27594.628443994,daylight
2025-05-25 10:00:02,-38.143402842594,-115.17586209132,429.61624534187,27553.283447559,eclipsed
2025-05-25 10:30:01,-9.6306853476209,11.345225162921,421.35186998172,27570.126896836,daylight
2025-05-25 11:00:02,49.624036662128,123.6197340723,422.01992295652,27593.515614981,daylight
2025-05-25 11:30:01,-30.813794399474,-148.22438161707,426.38788885188,27560.745257547,eclipsed
2025-05-25 12:00:01,-18.182521736107,-18.833424001645,423.74990261696,27563.660747049,daylight
2025-05-25 12:30:01,51.687905624673,83.466423784764,422.70045400972,27592.416632408,daylight
2025-05-25 13:00:01,-22.837994235058,-179.73728863477,423.17500232051,27568.495810871,eclipsed
2025-05-25 13:30:02,-26.371616473628,-49.696529472138,426.55385043012,27556.992576025,daylight
2025-05-25 14:00:01,51.089287284119,42.859058587355,422.80615934997,27591.496589432,daylight
2025-05-25 14:30:02,-14.484808137818,149.75992434682,420.31844542556,27575.923190944,eclipsed
2025-05-25 15:00:02,-34.082098815874,-81.777573896899,429.49142209875,27550.579606008,daylight
2025-05-25 15:30:02,47.987017633386,3.6864240356824,422.36252304827,27590.758979135,daylight
2025-05-25 16:00:02,-5.8422340710987,119.77545911432,418.06915879096,27582.582169515,eclipsed
2025-05-25 16:30:01,-40.999532088328,-115.64148537159,432.21954434439,27545.005220774,daylight
2025-05-25 17:00:01,42.815567010348,-33.258597225134,421.48109519759,27590.06358272,daylight
2025-05-25 17:30:01,2.9444543943368,89.968228680574,416.62933108807,27588.055123472,eclipsed
2025-05-25 18:00:01,-46.609358867968,-151.71013576975,434.37450263305,27540.874970403,daylight
2025-05-25 18:30:01,36.241434235293,-67.719914750114,420.38525189795,27589.187608041,daylight
2025-05-25 19:00:01,11.638318532739,60.08690473618,416.08572282907,27592.05012707,eclipsed
2025-05-25 19:30:02,-50.376379876792,169.85050290245,435.69520087736,27538.594960854,daylight
2025-05-25 20:00:02,28.767606195489,-100.22937852465,419.34150484883,27587.8445511,daylight
2025-05-25 20:30:02,20.099483060599,29.800603951021,416.3679237508,27594.550054809,eclipsed
2025-05-25 21:00:01,-51.790064798254,129.45013192221,436.01848879414,27538.41565572,daylight
2025-05-25 21:30:01,20.598321120144,-131.49309863459,418.60956735215,27585.714627453,daylight
2025-05-25 22:00:02,28.255540051085,-1.3568770722294,417.31298761279,27595.712141774,eclipsed
2025-05-25 22:30:02,-50.560611663256,89.178378968774,435.27814754705,27540.416316236,eclipsed
2025-05-25 23:00:04,12.259792961897,-161.73655635337,418.4441264863,27582.663968306,daylight
2025-05-25 23:30:01,35.864446143791,-33.881363623486,418.68162635727,27595.777658371,eclipsed
2025-05-26 00:00:01,-46.889824991083,50.413659064649,433.52681647895,27544.505581996,eclipsed
2025-05-26 00:30:07,3.7342266688401,168.47549813917,418.98120210616,27578.54810485,daylight
2025-05-26 01:00:03,42.430681895933,-68.09336856007,420.1508923245,27595.10005112,daylight
2025-05-26 01:30:02,-41.406634447975,14.263186739539,430.99261634028,27550.257686414,eclipsed
2025-05-26 02:00:01,-5.3003254858456,138.49686802576,420.37008407948,27573.104744282,daylight
2025-05-26 02:30:01,47.737560287529,-104.96096833732,421.49634070187,27594.006395348,daylight
2025-05-26 03:02:54,-41.427603267711,-9.2957981526848,430.99172364228,27550.269552399,eclipsed
2025-05-26 03:30:02,-13.894745144513,108.5805078504,422.43853275598,27567.019591658,daylight


// week 2

2025-06-02 03:40:01,-32.382149737205,-74.352822015536,425.94014360285,27562.561528229,eclipsed
2025-06-02 03:45:01,-44.090224378398,-55.881468467362,431.05810482007,27551.123488623,eclipsed
