timestamp,latitude,longitude,altitude_km,velocity_kmph,visibility
2025-05-28 14:30:04,20.925118948377,-42.28036669981,418.6230625237,27585.488526032,daylight
2025-05-28 14:35:01,34.592531998599,-28.17612184607,420.19543866041,27588.305560974,daylight
2025-05-28 14:40:02,45.742783320353,-8.4466154783358,422.09472370905,27589.610948902,daylight
2025-05-28 14:45:02,51.523117649663,18.446764753251,422.95400646085,27590.851254805,daylight
2025-05-28 14:50:01,49.577623885307,47.594128494571,422.09675136445,27592.753220838,daylight
2025-05-28 14:55:01,40.816160750004,71.033696525028,419.81095756652,27594.824066013,daylight
2025-05-28 15:00:01,28.133213585539,87.702863419684,417.25773050695,27595.502716279,eclipsed
2025-05-28 15:05:01,13.607390298068,100.33808083958,415.94429521524,27592.948906583,eclipsed
2025-05-28 15:10:01,-1.6102493290982,111.31929543745,417.01367222556,27586.030779679,eclipsed
2025-05-28 15:15:02,-16.790747328929,122.51615811081,420.6823630806,27575.03734271,eclipsed
2025-05-28 15:20:01,-30.971946386332,135.70252883214,425.9950254068,27562.041312626,eclipsed
2025-05-28 15:25:01,-43.022284387114,153.51216498566,431.3145008789,27549.945874449,eclipsed
2025-05-28 15:30:02,-50.616529512115,178.46968116957,434.8477137674,27541.855768934,eclipsed
2025-05-28 15:35:02,-50.925230588665,-152.10682742641,435.40067046011,27539.864401562,eclipsed
2025-05-28 15:40:01,-43.870671411082,-126.74700545262,432.9091740046,27544.180298755,daylight
2025-05-28 15:45:01,-32.096435024259,-108.42717067443,428.35550533592,27553.295064782,daylight
2025-05-28 15:50:01,-17.999081867872,-94.931140111436,423.42305308865,27564.485758963,daylight
2025-05-28 15:55:01,-2.9208329856048,-83.685954508231,419.77762195382,27574.897568218,daylight
2025-05-28 16:00:02,12.356881790953,-72.729368414683,418.38731944049,27582.578546721,daylight
2025-05-28 16:05:02,26.966242992121,-60.321649090613,419.16518773524,27586.965980943,daylight
2025-05-28 16:10:02,39.860585264108,-44.111874836922,421.06468383329,27588.950318225,daylight
2025-05-28 16:15:02,49.061036039,-21.31676275785,422.65257677549,27590.067583342,daylight
2025-05-28 16:20:01,51.672060766955,7.5881730737763,422.80441478207,27591.569573584,daylight
2025-05-28 16:25:01,46.482030169035,35.001750257515,421.2386158203,27593.68618906,daylight
2025-05-28 16:30:02,35.660923977472,55.328971023589,418.64978183964,27595.398127382,daylight
2025-05-28 16:35:01,22.042242038894,69.866656508022,416.45594972585,27594.899962377,eclipsed
2025-05-28 16:40:01,7.1110905902285,81.544748585774,416.06868882172,27590.545769009,eclipsed
2025-05-28 16:45:01,-8.158448657616,92.388770182356,418.28726660011,27581.764162505,eclipsed
2025-05-28 16:50:01,-23.01819338695,104.17567420038,422.82714552675,27569.601998479,eclipsed
2025-05-28 16:55:01,-36.51688387116,119.01657802563,428.38043620049,27556.572399154,eclipsed
2025-05-28 17:00:01,-46.999098279567,139.67077790484,433.1270741875,27545.866054792,eclipsed
2025-05-28 17:05:01,-51.740126922014,167.3225096659,435.46842136332,27540.237097098,eclipsed
2025-05-28 17:10:01,-48.678144428513,-163.98995686698,434.66304369739,27541.018502006,daylight
2025-05-28 17:15:02,-39.186838724763,-141.63524876216,431.09465192503,27547.699396348,daylight
2025-05-28 17:20:01,-26.232873562628,-125.80755862362,426.17292884224,27558.035157061,daylight
2025-05-28 17:25:01,-11.59216418755,-113.54737618291,421.61806936148,27569.202010794,daylight
2025-05-28 17:30:01,3.6396292754894,-102.65627169397,418.88295014496,27578.588002549,daylight
2025-05-28 17:35:01,18.705943053055,-91.339551471463,418.49769527442,27584.814699195,daylight
2025-05-28 17:40:01,32.755953779376,-77.642131890025,419.92010126337,27588.00859733,daylight
2025-05-28 17:45:01,44.390144180833,-58.934696588131,421.86056933494,27589.427668485,daylight
